trailingEps,forwardEps,heldPercentInsiders,heldPercentInstitutions,profitMargins,priceToSalesTrailing12Months,payOutRatio,fiveYearAvgDividendYield,beta,overallRisk,boardRisk,ESG_score
,,,,,,,,,,,22.23
,,,,,,,,,,,24.41
,,,,,,,,,,,24.41
,,,,,,,,,,,24.41
,,,,,,,,,,,23.62
,,,,,,,,,,,22.87
,,,,,,,,,,,20.62
,,,,,,,,,,,20.62
,,,,,,,,,,,20.66
,,,,,,,,,,,21.94
,,,,,,,,,,,19.22
,,,,,,,,,,,17.39
,,,,,,,,,,,20.85
,,,,,,,,,,,21.75
2.643,,0.00208,0.8536,0.10715,0.01636902,,,0.605,3,1,22.86
,,,,,,,,,,,20.17
,,,,,,,,,,,25.05
,,,,,,,,,,,25.05
,,,,,,,,,,,21.96
,,,,,,,,,,,21.96
,,,,,,,,,,,58.36
,,,,,,,,,,,58.36
,,,,,,,,,,,52.7
,,,,,,,,,,,23.04
,,,,,,,,,,,23.52
,,,,,,,,,,,23.9
,,,,,,,,,,,23.57
12.27,14.99,0.58981,0.24441,0.06033,0.8614897,,4.59,0.808,4,6,29.32
12.28,,0.58981,0.24441,0.06033,0.8614897,,4.59,0.808,4,6,29.32
,,,,,,,,,,,24.5
,,,,,,,,,,,20.54
,,,,,,,,,,,29.32
,,,,,,,,,,,15.83
,,,,,,,,,,,15.83
,,,,,,,,,,,15.83
,,,,,,,,,,,15.83
,,,,,,,,,,,15.83
9.479,,0.03108,0.93382,0.14939,0.073417455,,,1.289,1,3,18.93
,,,,,,,,,,,15.83
,,,,,,,,,,,21.93
,,,,,,,,,,,26.86
,,,,,,,,,,,24.11
,,,,,,,,,,,21.28
,,,,,,,,,,,23.23
,,,,,,,,,,,18.71
,,,,,,,,,,,24.49
,,,,,,,,,,,23.07
,,,,,,,,,,,23.07
,,,,,,,,,,,23.07
,,,,,,,,,,,23.07
,,,,,,,,,,,23.07
,,,,,,,,,,,31.71
,,,,,,,,,,,31.71
,,,,,,,,,,,22.93
,,,,,,,,,,,25.7
,,,,,,,,,,,48.57
,,,,,,,,,,,41.33
,,,,,,,,,,,28.63
,,,,,,,,,,,33.81
,,,,,,,,,,,24.77
,,,,,,,,,,,25.27
1.18,0.99,0.29768,0.30066,0.06348,0.008671276,,2.36,0.533,2,6,28.58
,,,,,,,,,,,20.23
,,,,,,,,,,,20.23
,,,,,,,,,,,20.23
,,,,,,,,,,,20.23
,,,,,,,,,,,15.35
,,,,,,,,,,,20.6
,,,,,,,,,,,24.3
,,,,,,,,,,,29.54
,,,,,,,,,,,29.54
,,,,,,,,,,,29.54
,,,,,,,,,,,21.73
,,,,,,,,,,,21.73
,,,,,,,,,,,21.73
,,,,,,,,,,,58.12
,,,,,,,,,,,15.27
,,,,,,,,,,,22.73
,,,,,,,,,,,23.62
,,,,,,,,,,,21.05
17.5,,0.63453,0.21554,0.1283,9.042447,,0.88,0.33,6,6,28.39
17.5,22.07,0.63453,0.21554,0.1283,9.056404,,0.88,0.33,6,6,28.39
,,,,,,,,,,,23.62
,,,,,,,,,,,21.55
,,,,,,,,,,,36.48
,,,,,,,,,,,23.87
85.4,23.11,0.47518003,0.22986999,0.04438,1.1807976,,0.53,0.548,10,10,43.12
85.23,41.74,0.47518003,0.22986999,0.04438,1.178093,,0.53,0.548,10,10,43.12
,,,,,,,,,,,24.46
,,,,,,,,,,,25.69
,,,,,,,,,,,15.5
,,,,,,,,,,,16.25
,,,,,,,,,,,16.25
,,,,,,,,,,,24.2
,,,,,,,,,,,40.46
,,,,,,,,,,,21.48
,,,,,,,,,,,20.55
,,,,,,,,,,,15.77
,,,,,,,,,,,15.77
,,,,,,,,,,,51.55
,,,,,,,,,,,25.23
,,,,,,,,,,,22.4
-0.01,2.08,0.20114,0.603,-0.21301001,5.6001735,,7.94,2.28,8,3,10.54
,,,,,,,,,,,23.54
-1.16,,0.00046,0.07574,-0.65515,9.338005,,8.24,0.869,,,29.33
243.83,275.47,0.03754,0.34080002,0.05941,1.10515,,1.27,0.114,4,3,27.9
0.69,62.55,0.25767002,0.57104,0.4005,4.475181,,3.32,0.616,3,2,19.56
,,,,,,,,,,,22.3
,,,,,,,,,,,19.49
,,,,,,,,,,,23.65
,,,,,,,,,,,21.86
,,,,,,,,,,,25.43
,,,,,,,,,,,18.62
,,,,,,,,,,,30.53
,,,,,,,,,,,23.85
57.91,,0.61245,0.24976,0.14509,330.9105,,2.42,0.627,2,4,12.92
,,,,,,,,,,,19.48
,,,,,,,,,,,21.65
-0.35,,0.00123,0.087419994,,-7.6512294,,8.12,0.645,,,24.83
,,,,,,,,,,,21.65
,,,,,,,,,,,21.65
,,,,,,,,,,,22.67
,,,,,,,,,,,19.48
,,,,,,,,,,,21.53
,,,,,,,,,,,29.99
,,,,,,,,,,,25.94
,,,,,,,,,,,22.1
,,,,,,,,,,,25.94
,,,,,,,,,,,25.94
,,,,,,,,,,,25.94
,,,,,,,,,,,25.45
,,,,,,,,,,,25.94
,,,,,,,,,,,24.42
-181.53,44.15,0.52833,0.15057,-0.06774,0.19331102,,2.1,0.997,6,6,30.22
,,,,,,,,,,,21.38
854.78,638.5,0.04271,0.44092,0.08027001,1.2692925,,1.98,0.727,1,1,30.63
,,,,,,,,,,,22.05
,,,,,,,,,,,26.97
,,,,,,,,,,,26.97
,,,,,,,,,,,30.75
,,,,,,,,,,,22.57
,,,,,,,,,,,33.58
,,,,,,,,,,,30.04
,,,,,,,,,,,21.08
,,,,,,,,,,,23.61
,,,,,,,,,,,35.94
,,,,,,,,,,,53.77
,,,,,,,,,,,21.47
,,,,,,,,,,,53.77
,,,,,,,,,,,24.06
2.11,4.39,0.00746,0.99441004,0.12977,4.437631,,,1.0,6,6,25.0
,,,,,,,,,,,28.2
,,,,,,,,,,,29.64
1.75,,0.00219,0.89212996,0.06548,0.015106609,,,0.267,8,7,30.0
0.359,,0.013150001,1.04127,0.13918,0.029259155,,,1.325,7,6,13.35
-0.21,,0.01454,0.23010999,,-12.464612,,2.78,1.22,,,47.93
0.9,0.95,0.00312,0.44349,0.41759998,2.0701199,,5.98,0.593,2,3,25.47
,,,,,,,,,,,22.05
,,,,,,,,,,,25.01
,,,,,,,,,,,25.01
,,,,,,,,,,,27.57
,,,,,,,,,,,28.63
,,,,,,,,,,,21.6
,,,,,,,,,,,22.05
-0.81,,0.042880002,0.27772,,-10.514957,,2.69,1.26,,,23.66
,,,,,,,,,,,26.55
,,,,,,,,,,,26.55
,,,,,,,,,,,26.55
,,,,,,,,,,,54.16
,,,,,,,,,,,19.99
,,,,,,,,,,,20.6
,,,,,,,,,,,20.6
,,,,,,,,,,,24.28
,,,,,,,,,,,16.9
,,,,,,,,,,,23.74
,,,,,,,,,,,53.77
,,,,,,,,,,,57.85
,,,,,,,,,,,31.85
,,,,,,,,,,,34.09
0.13,0.32,0.05,0.32685003,0.01914,0.5719518,,6.97,0.393,8,9,49.7
0.38,0.99,0.12841,0.38013,0.0332,0.5056088,,4.51,,10,10,47.53
,,,,,,,,,,,31.21
,,,,,,,,,,,30.92
,,,,,,,,,,,25.16
,,,,,,,,,,,25.16
,,,,,,,,,,,24.15
,,,,,,,,,,,22.21
,,,,,,,,,,,25.06
,,,,,,,,,,,34.28
,,,,,,,,,,,32.22
,,,,,,,,,,,46.88
,,,,,,,,,,,32.95
,,,,,,,,,,,30.06
,,,,,,,,,,,46.88
,,,,,,,,,,,42.15
,,,,,,,,,,,18.87
,,,,,,,,,,,19.62
,,,,,,,,,,,23.67
,,,,,,,,,,,23.07
,,,,,,,,,,,23.07
,,,,,,,,,,,22.98
,,,,,,,,,,,22.73
,,,,,,,,,,,22.73
,,,,,,,,,,,22.71
,,,,,,,,,,,22.71
0.17,,0.04165,0.50141996,0.65078,24.01697,,4.18,0.211,,,29.52
,,,,,,,,,,,30.26
,,,,,,,,,,,30.26
,,,,,,,,,,,22.8
,,,,,,,,,,,25.67
59.45,,0.0232,0.53349,0.30733,5.502284,,0.99,0.816,1,1,23.96
59.43,37.94,0.0232,0.53349,0.30733,5.500251,,0.99,0.816,1,1,23.96
,,,,,,,,,,,34.44
,,,,,,,,,,,21.11
,,,,,,,,,,,20.67
,,,,,,,,,,,29.73
,,,,,,,,,,,21.46
,,,,,,,,,,,23.99
,,,,,,,,,,,25.85
,,,,,,,,,,,21.97
,,,,,,,,,,,25.82
,,,,,,,,,,,25.71
,,,,,,,,,,,43.28
,,,,,,,,,,,20.75
,,,,,,,,,,,26.87
,,,,,,,,,,,27.01
,,,,,,,,,,,21.13
,,,,,,,,,,,23.57
,,,,,,,,,,,23.57
,,,,,,,,,,,23.57
,,,,,,,,,,,28.1
,,,,,,,,,,,56.4
,,,,,,,,,,,20.29
,,,,,,,,,,,26.96
,,,,,,,,,,,19.83
,,,,,,,,,,,19.83
,,,,,,,,,,,23.45
,,,,,,,,,,,23.45
,,,,,,,,,,,23.3
,,,,,,,,,,,23.3
,,,,,,,,,,,23.14
,,,,,,,,,,,23.14
,,,,,,,,,,,23.14
,,,,,,,,,,,23.14
,,,,,,,,,,,51.25
,,,,,,,,,,,27.34
,,,,,,,,,,,22.45
,,,,,,,,,,,22.59
,,,,,,,,,,,53.01
,,,,,,,,,,,25.16
,,,,,,,,,,,22.21
,,,,,,,,,,,21.42
,,,,,,,,,,,28.7
,,,,,,,,,,,23.96
,,,,,,,,,,,20.04
,,,,,,,,,,,25.27
,,,,,,,,,,,22.09
,,,,,,,,,,,35.61
,,,,,,,,,,,21.55
,,,,,,,,,,,24.82
,,,,,,,,,,,22.66
,,,,,,,,,,,27.2
,,,,,,,,,,,24.86
,,,,,,,,,,,24.04
,,,,,,,,,,,24.03
,,,,,,,,,,,24.03
8.51,,0.00338,0.82781,0.18358,0.054142576,,,1.144,5,8,25.29
,,,,,,,,,,,25.68
,,,,,,,,,,,25.68
,,,,,,,,,,,25.68
,,,,,,,,,,,19.96
,,,,,,,,,,,21.47
,,,,,,,,,,,23.34
,,,,,,,,,,,23.16
,,,,,,,,,,,13.64
,,,,,,,,,,,19.56
,,,,,,,,,,,24.56
,,,,,,,,,,,22.18
,,,,,,,,,,,27.02
,,,,,,,,,,,27.02
,,,,,,,,,,,24.74
,,,,,,,,,,,27.57
,,,,,,,,,,,23.49
,,,,,,,,,,,23.49
,,,,,,,,,,,24.59
,,,,,,,,,,,24.41
,,,,,,,,,,,24.41
,,,,,,,,,,,24.41
,,,,,,,,,,,24.41
,,,,,,,,,,,21.77
,,,,,,,,,,,24.93
2.65,5.46,0.01575,1.0016,0.1617,3.5383217,,,0.655,8,7,24.76
4.196,,0.01575,1.0016,0.1617,0.034243014,,,0.655,8,7,24.76
,,,,,,,,,,,21.9
,,,,,,,,,,,21.9
,,,,,,,,,,,32.18
,,,,,,,,,,,23.11
,,,,,,,,,,,23.11
7.68,13.87,0.00622,1.0507599,0.16430001,3.9729044,,,1.105,3,2,17.15
,,,,,,,,,,,27.05
,,,,,,,,,,,19.97
,,,,,,,,,,,22.08
,,,,,,,,,,,21.55
,,,,,,,,,,,20.13
,,,,,,,,,,,32.31
,,,,,,,,,,,23.28
,,,,,,,,,,,30.4
58.78,67.0,0.15981,0.46952,0.15912,346.9012,,2.12,0.556,2,2,13.08
58.76,,0.15981,0.46952,0.15912,347.09073,,2.12,0.556,2,2,13.08
0.25,56.58,0.0058399998,0.79737,0.13136,3.5358753,,2.92,1.097,6,3,10.21
,,,,,,,,,,,41.33
,,,,,,,,,,,41.33
,,,,,,,,,,,41.33
,,,,,,,,,,,35.61
,,,,,,,,,,,23.53
,,,,,,,,,,,20.47
,,,,,,,,,,,24.72
,,,,,,,,,,,24.72
287.07,286.86,0.30607998,0.37487,0.17155,1.342656,,3.76,0.907,8,7,36.14
,,,,,,,,,,,24.6
,,,,,,,,,,,27.04
,,,,,,,,,,,25.74
,,,,,,,,,,,28.93
,,,,,,,,,,,28.93
,,,,,,,,,,,21.63
,,,,,,,,,,,21.93
,,,,,,,,,,,20.86
,,,,,,,,,,,17.45
,,,,,,,,,,,23.27
,,,,,,,,,,,19.77
,,,,,,,,,,,20.68
,,,,,,,,,,,21.16
,,,,,,,,,,,21.16
,,,,,,,,,,,21.16
,,,,,,,,,,,21.16
,,,,,,,,,,,21.16
,,,,,,,,,,,21.16
,,,,,,,,,,,22.31
,,,,,,,,,,,24.19
,,,,,,,,,,,19.07
,,,,,,,,,,,24.19
,,,,,,,,,,,22.85
,,,,,,,,,,,25.48
,,,,,,,,,,,25.48
9.79,18.87,0.028719999,0.88021004,0.18351999,11.864885,,0.62,1.215,1,1,16.41
,,,,,,,,,,,23.49
,,,,,,,,,,,24.73
0.73,76.18,0.05154,0.73614997,0.4164,1.4806906,,6.28,1.095,4,1,17.32
34.03,20.85,0.7339,0.13869001,0.059970003,0.28985682,,6.81,0.771,7,6,41.92
,,,,,,,,,,,22.81
,,,,,,,,,,,21.68
,,,,,,,,,,,21.68
,,,,,,,,,,,21.47
,,,,,,,,,,,23.51
,,,,,,,,,,,29.66
,,,,,,,,,,,22.06
,,,,,,,,,,,57.43
,,,,,,,,,,,58.94
,,,,,,,,,,,58.94
,,,,,,,,,,,24.43
,,,,,,,,,,,23.38
,,,,,,,,,,,23.7
,,,,,,,,,,,23.17
,,,,,,,,,,,23.17
,,,,,,,,,,,23.17
,,,,,,,,,,,27.6
,,,,,,,,,,,21.58
,,,,,,,,,,,28.1
,,,,,,,,,,,27.33
,,,,,,,,,,,20.23
,,,,,,,,,,,23.03
,,,,,,,,,,,24.23
,,,,,,,,,,,21.88
,,,,,,,,,,,23.7
,,,,,,,,,,,24.26
,,,,,,,,,,,22.67
,,,,,,,,,,,21.01
,,,,,,,,,,,54.14
,,,,,,,,,,,24.01
,,,,,,,,,,,15.73
,,,,,,,,,,,30.82
,,,,,,,,,,,24.01
,,,,,,,,,,,18.71
,,,,,,,,,,,27.4
,,,,,,,,,,,24.07
,,,,,,,,,,,24.07
,,,,,,,,,,,15.69
,,,,,,,,,,,23.24
,,,,,,,,,,,23.24
,,,,,,,,,,,23.78
,,,,,,,,,,,23.78
,,,,,,,,,,,23.78
,,,,,,,,,,,16.9
,,,,,,,,,,,21.26
,,,,,,,,,,,23.78
,,,,,,,,,,,21.29
,,,,,,,,,,,23.0
,,,,,,,,,,,25.33
,,,,,,,,,,,22.94
,,,,,,,,,,,18.65
,,,,,,,,,,,44.37
,,,,,,,,,,,21.04
,,,,,,,,,,,22.3
,,,,,,,,,,,23.62
,,,,,,,,,,,25.18
0.99,,0.06141,0.46207002,0.96436,9.307992,,1.11,0.675,,,21.15
,,,,,,,,,,,25.58
,,,,,,,,,,,25.58
6.01,,0.33909,0.18676001,0.01903,0.0036539559,,,0.448,10,10,38.24
1.7,,0.33909,0.18676001,0.01903,0.0050064665,,3.02,0.448,10,10,38.24
,,,,,,,,,,,23.73
,,,,,,,,,,,24.54
,,,,,,,,,,,25.11
,,,,,,,,,,,25.11
,,,,,,,,,,,23.73
,,,,,,,,,,,25.11
,,,,,,,,,,,21.54
,,,,,,,,,,,19.59
,,,,,,,,,,,21.54
,,,,,,,,,,,21.72
,,,,,,,,,,,17.35
,,,,,,,,,,,17.35
,,,,,,,,,,,17.35
,,,,,,,,,,,17.35
,,,,,,,,,,,17.35
,,,,,,,,,,,21.02
,,,,,,,,,,,21.02
,,,,,,,,,,,21.02
,,,,,,,,,,,26.28
,,,,,,,,,,,25.73
,,,,,,,,,,,24.13
,,,,,,,,,,,30.15
,,,,,,,,,,,30.15
,,,,,,,,,,,19.42
,,,,,,,,,,,24.03
,,,,,,,,,,,26.0
,,,,,,,,,,,23.25
,,,,,,,,,,,21.88
,,,,,,,,,,,24.51
,,,,,,,,,,,21.28
,,,,,,,,,,,24.28
,,,,,,,,,,,23.23
,,,,,,,,,,,23.51
,,,,,,,,,,,23.38
,,,,,,,,,,,25.19
,,,,,,,,,,,28.56
,,,,,,,,,,,30.21
,,,,,,,,,,,27.95
,,,,,,,,,,,24.16
0.08,,0.00385,0.47992,0.75259,28.207335,,4.59,0.459,,,28.19
,,,,,,,,,,,26.34
,,,,,,,,,,,25.47
,,,,,,,,,,,27.48
,,,,,,,,,,,21.79
,,,,,,,,,,,28.73
,,,,,,,,,,,23.12
,,,,,,,,,,,23.12
-70.98,80.38,0.040209997,0.52476,-0.03592,0.57181364,,3.38,0.741,4,4,23.33
,,,,,,,,,,,22.07
,,,,,,,,,,,30.71
,,,,,,,,,,,19.98
,,,,,,,,,,,19.98
,,,,,,,,,,,23.12
,,,,,,,,,,,23.63
-25.78,18.0,0.00461,0.53338003,,-6.7865524,,2.71,1.273,1,1,9.57
14.957,,0.00461,0.53338003,,-0.06629975,,,1.273,1,1,9.57
224.56,261.5,0.030840002,0.38167,0.02332,0.5321519,,1.2,0.096,10,10,49.95
107.79,137.49,0.5367,0.21661,0.18359,3.458585,,1.67,0.196,1,1,24.17
82.25,173.89,0.01829,0.41338003,0.052800003,0.8034641,,3.07,0.315,1,1,20.48
,,,,,,,,,,,16.98
,,,,,,,,,,,54.78
,,,,,,,,,,,54.78
,,,,,,,,,,,22.62
,,,,,,,,,,,22.62
,,,,,,,,,,,18.9
,,,,,,,,,,,28.25
0.67,0.87,0.5758,0.16168,0.03066,0.35990182,,4.11,0.824,6,6,27.35
130.43,173.74,0.0631,0.42337,0.05435,0.68842614,,3.59,0.289,7,7,27.27
70.41,93.77,0.051659998,0.48407,0.05,1.4984651,,2.36,0.294,7,8,20.61
,,,,,,,,,,,52.12
,,,,,,,,,,,24.71
,,,,,,,,,,,24.71
,,,,,,,,,,,23.56
,,,,,,,,,,,22.16
,,,,,,,,,,,22.16
,,,,,,,,,,,28.79
,,,,,,,,,,,20.88
,,,,,,,,,,,29.87
,,,,,,,,,,,20.88
,,,,,,,,,,,20.88
,,,,,,,,,,,20.88
,,,,,,,,,,,23.68
,,,,,,,,,,,18.56
,,,,,,,,,,,21.95
,,,,,,,,,,,20.51
,,,,,,,,,,,21.7
,,,,,,,,,,,21.18
19.408,,0.00802,0.98085,0.01086,0.004255537,,,1.423,2,2,6.75
,,,,,,,,,,,52.12
,,,,,,,,,,,25.61
9.153,,0.00464,0.91439,0.03081,0.034439288,,,1.072,10,10,25.48
,,,,,,,,,,,23.83
14.55,20.4,0.29609,0.56098,0.099530004,2.7965374,,2.48,1.169,1,2,23.83
,,,,,,,,,,,23.97
,,,,,,,,,,,23.97
,,,,,,,,,,,23.97
,,,,,,,,,,,22.13
,,,,,,,,,,,22.79
,,,,,,,,,,,27.15
,,,,,,,,,,,25.25
,,,,,,,,,,,26.89
,,,,,,,,,,,22.64
,,,,,,,,,,,20.18
,,,,,,,,,,,22.9
,,,,,,,,,,,25.25
,,,,,,,,,,,22.9
,,,,,,,,,,,22.9
,,,,,,,,,,,55.49
,,,,,,,,,,,22.99
,,,,,,,,,,,22.99
,,,,,,,,,,,55.71
,,,,,,,,,,,21.45
,,,,,,,,,,,24.14
,,,,,,,,,,,22.54
,,,,,,,,,,,20.01
,,,,,,,,,,,20.01
,,,,,,,,,,,21.93
,,,,,,,,,,,21.25
,,,,,,,,,,,18.81
,,,,,,,,,,,25.11
,,,,,,,,,,,21.99
6.491,,0.18948,0.59799,0.090179995,0.014935738,,,0.826,8,9,16.38
,,,,,,,,,,,20.83
,,,,,,,,,,,22.96
,,,,,,,,,,,22.12
,,,,,,,,,,,22.54
,,,,,,,,,,,20.8
,,,,,,,,,,,16.58
,,,,,,,,,,,16.58
,,,,,,,,,,,16.58
,,,,,,,,,,,22.05
,,,,,,,,,,,22.05
,,,,,,,,,,,19.59
,,,,,,,,,,,27.92
,,,,,,,,,,,29.45
,,,,,,,,,,,36.52
,,,,,,,,,,,22.49
,,,,,,,,,,,22.49
,,,,,,,,,,,22.97
,,,,,,,,,,,27.51
,,,,,,,,,,,20.25
,,,,,,,,,,,20.25
,,,,,,,,,,,20.25
,,,,,,,,,,,19.96
,,,,,,,,,,,18.9
,,,,,,,,,,,22.75
,,,,,,,,,,,27.22
,,,,,,,,,,,22.72
,,,,,,,,,,,23.48
,,,,,,,,,,,23.63
,,,,,,,,,,,22.89
,,,,,,,,,,,23.12
,,,,,,,,,,,23.12
,,,,,,,,,,,22.74
,,,,,,,,,,,25.11
,,,,,,,,,,,24.09
,,,,,,,,,,,23.63
,,,,,,,,,,,26.1
111.68,187.53,0.08384,0.40895,0.04098,1.5535944,,1.4,0.895,4,6,29.17
,,,,,,,,,,,22.64
,,,,,,,,,,,22.9
,,,,,,,,,,,22.9
,,,,,,,,,,,22.87
1.13,1.78,0.15098,0.68703,0.45273,3.9964275,,,,9,9,18.02
-1.16,-0.17,0.088479996,0.85599,-0.88462996,5.935234,,,1.553,1,1,19.74
17.42,24.06,0.01944,0.98313004,0.32700002,2.58442,,0.51,1.307,1,1,21.5
,,,,,,,,,,,31.62
,,,,,,,,,,,31.62
,,,,,,,,,,,31.62
,,,,,,,,,,,31.62
,,,,,,,,,,,31.62
,,,,,,,,,,,21.9
,,,,,,,,,,,21.44
,,,,,,,,,,,21.44
,,,,,,,,,,,23.95
,,,,,,,,,,,22.9
,,,,,,,,,,,26.9
266.32,284.53,0.10637,0.41242,0.06225,0.61302245,,4.29,0.987,2,3,26.05
0.06,,0.43919998,0.31308,0.9995,14.255749,,,0.311,,,42.38
,,,,,,,,,,,26.04
3.88,9.49,0.60264,0.20856,0.03708,1.0439664,,4.91,1.261,8,8,18.24
,,,,,,,,,,,39.87
,,,,,,,,,,,20.3
,,,,,,,,,,,26.22
,,,,,,,,,,,23.31
,,,,,,,,,,,23.31
,,,,,,,,,,,22.88
,,,,,,,,,,,22.88
,,,,,,,,,,,23.07
,,,,,,,,,,,23.07
,,,,,,,,,,,22.9
